L	16.77821363	-8.915803229	959331239																					
L	94.3560156	-2.881374626	959331244																					
L	89.15843847	-2.722654838	959331249																					
L	79.56291146	-2.429633689	959331256																					
L	73.36580027	-2.240390864	959331263																					
L	99.68518545	-4.785791667	959331268																					
L	66.94839778	-2.629074836	959331273																					
L	25.11741162	-11.44008887	959331278																					
L	51.56473512	-13.08885375	959331283																					
L	42.88839534	-10.68763515	959331288																					
L	32.67138908	-10.76755939	959331292																					
L	18.29829906	-9.018439525	959331297																					
L	14.6957005	-8.141031057	959331304																					
L	122.9001951	-8.58964785	959331309																					
L	33.2887002	-10.8102932	959331314																					
L	62.14085938	-2.711751327	959331319																					
L	56.78331752	-4.965365226	959331329																					
L	27.50289188	-9.197333227	959331339																					
L	56.78649684	-1.238457406	959331363																					
L	19.65710475	-8.953113027	959331373																					
L	21.43897334	-10.33491278	959331383																					
L	15.18869866	-8.071148187	959331393																					
L	41.7996025	-0.182293867	959331403																					
L	4.923990804	2.216825335	959331412																					
L	47.35564236	-10.92717423	959331420																					
L	69.040963	-11.54752909	959331425																					
L	47.1780078	-1.440687313	959331664																					
L	201.9670852	-13.23089204	959331669																					
L	95.82761122	-10.48946744	959331673																					
L	124.6813384	-5.44094157	959331678																					
L	106.7622972	-11.68639837	959331686																					
L	111.1091824	-15.60735715	959331691																					
L	16.77821363	-8.915803229	959331695																					
L	94.3560156	-2.881374626	959331703																					
L	89.35834528	-2.728759445	959331708																					
L	12.61530451	2.166585351	959331712																					
L	79.56291146	-2.429633689	959331717																					
L	73.36580027	-2.240390864	959331725																					
L	66.94839778	-2.629074836	959331734																					
L	24.88563446	-11.46582738	959331744																					
L	51.56473512	-13.08885375	959331766																					
L	42.88839534	-10.68763515	959331776																					
L	32.67138908	-10.76755939	959331786																					
L	18.29829906	-9.018439525	959331796																					
L	14.6957005	-8.141031057	959331808																					
L	122.9001951	-8.58964785	959331818																					
L	33.2887002	-10.8102932	959331825																					
L	62.14085938	-2.711751327	959331830																					
L	56.78331752	-4.965365226	959331835																					
L	27.50289188	-9.197333227	959331840																					
L	56.78649684	-1.238457406	959331845																					
L	19.65710475	-8.953113027	959331850																					
L	21.43897334	-10.33491278	959331857																					
L	15.18869866	-8.071148187	959331862																					
L	41.7996025	-0.182293867	959331867																					
L	4.923990804	2.216825335	959331871																					
L	47.35564236	-10.92717423	959331876																					
L	69.040963	-11.54752909	959331881																					
L	47.1780078	-1.440687313	959332309																					
L	201.9670852	-13.23089204	959332316																					
L	95.58223868	-10.88465201	959332321																					
L	124.6813384	-5.44094157	959332331																					
L	106.7622972	-11.68639837	959332341																					
L	111.1091824	-15.60735715	959332365																					
L	16.77821363	-8.915803229	959332375																					
L	94.3560156	-2.881374626	959332385																					
L	89.35834528	-2.728759445	959332419																					
L	12.61530451	2.166585351	959332429																					
L	79.56291146	-2.429633689	959332439																					
L	73.36580027	-2.240390864	959332446																					
L	66.94839778	-2.629074836	959332453																					
L	24.88563446	-11.46582738	959332458																					
L	51.56473512	-13.08885375	959332463																					
L	42.88839534	-10.68763515	959332468																					
L	32.67138908	-10.76755939	959332473																					
L	18.29829906	-9.018439525	959332477																					
L	14.73106458	-8.076864259	959332482																					
L	122.9001951	-8.58964785	959332490																					
L	33.2887002	-10.8102932	959332495																					
L	62.14085938	-2.711751327	959332499																					
L	56.78331752	-4.965365226	959332507																					
L	27.46251987	-9.317188551	959332512																					
L	56.78649684	-1.238457406	959332517																					
L	19.65710475	-8.953113027	959332524																					
L	21.43897334	-10.33491278	959332534																					
L	15.18869866	-8.071148187	959332544																					
L	41.7996025	-0.182293867	959332566																					
L	4.923990804	2.216825335	959332575																					
L	47.35564236	-10.92717423	959332585																					
L	69.040963	-11.54752909	959332595																					
L	47.1780078	-1.440687313	959332807																					
L	201.9670852	-13.23089204	959332817																					
L	95.383523	-10.8620228	959332822																					
L	124.6813384	-5.44094157	959332827																					
L	106.7622972	-11.68639837	959332832																					
L	111.1091824	-15.60735715	959332837																					
L	16.77821363	-8.915803229	959332842																					
L	94.3560156	-2.881374626	959332847																					
L	89.35834528	-2.728759445	959332854																					
L	12.61530451	2.166585351	959332859																					
L	79.56291146	-2.429633689	959332864																					
L	73.36580027	-2.240390864	959332869																					
L	66.94839778	-2.629074836	959332873																					
L	43.37184172	-14.71473226	959332878																					
L	24.88563446	-11.46582738	959332883																					
L	51.56473512	-13.08885375	959332888																					
L	42.88839534	-1.07E+01	959332893																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	122.9001951	-8.59E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.43897334	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	47.1780078	-1.44E+00	9.59E+08																					
L	201.9670852	-1.32E+01	9.59E+08																					
L	95.13663051	-1.13E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	122.9001951	-8.59E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.43897334	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	201.9670852	-1.32E+01	9.59E+08																					
L	94.73940032	-1.12E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	122.9001951	-8.59E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.2588139	-1.02E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	201.9670852	-1.32E+01	9.59E+08																					
L	94.54078522	-1.12E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.2588139	-1.02E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	201.9670852	-1.32E+01	9.59E+08																					
L	94.54078522	-1.12E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.9255656	-1.25E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.2588139	-1.02E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9670852	-1.32E+01	9.59E+08																					
L	94.34217013	-1.12E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.9255656	-1.25E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.2588139	-1.02E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9670852	-1.32E+01	9.59E+08																					
L	94.14355503	-1.11E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.8705537	-1.27E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	33.2887002	-1.08E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.21391893	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	69.040963	-1.15E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9074633	-1.41E+01	9.59E+08																					
L	93.94493994	-1.11E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.8705537	-1.27E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	25.06728143	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	33.33552837	-1.07E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	12.69420538	-8.72E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.21391893	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	68.98994655	-1.18E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9074633	-1.41E+01	9.59E+08																					
L	93.74632484	-1.11E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.8705537	-1.27E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	25.06728143	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	33.33552837	-1.07E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	12.69420538	-8.72E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.21391893	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	68.98994655	-1.18E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9074633	-1.41E+01	9.59E+08																					
L	93.54770975	-1.11E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.8705537	-1.27E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	47.17127618	-1.65E+00	9.59E+08																					
L	33.33552837	-1.07E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	12.69420538	-8.72E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	28.47676517	-1.06E+01	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.21391893	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	68.98994655	-1.18E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9074633	-1.41E+01	9.59E+08																					
L	93.34909465	-1.10E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.8705537	-1.27E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	42.69648366	4.50E+01	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.37538045	1.03E+00	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	47.17127618	-1.65E+00	9.59E+08																					
L	33.33552837	-1.07E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	12.69420538	-8.72E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	28.47676517	-1.06E+01	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.21391893	-1.03E+01	9.59E+08																					
L	15.18869866	-8.07E+00	9.59E+08																					
L	41.7996025	-1.82E-01	9.59E+08																					
L	4.923990804	2.22E+00	9.59E+08																					
L	47.35564236	-1.09E+01	9.59E+08																					
L	68.98994655	-1.18E+01	9.59E+08																					
L	76.15507724	-1.14E+01	9.59E+08																					
L	201.9074633	-1.41E+01	9.59E+08																					
L	93.15047956	-1.10E+01	9.59E+08																					
L	124.6813384	-5.44E+00	9.59E+08																					
L	106.7622972	-1.17E+01	9.59E+08																					
L	45.8705537	-1.27E+01	9.59E+08																					
L	111.1091824	-1.56E+01	9.59E+08																					
L	16.77821363	-8.92E+00	9.59E+08																					
L	94.3560156	-2.88E+00	9.59E+08																					
L	89.35834528	-2.73E+00	9.59E+08																					
L	12.61530451	2.17E+00	9.59E+08																					
L	79.56291146	-2.43E+00	9.59E+08																					
L	73.36580027	-2.24E+00	9.59E+08																					
L	42.69648366	4.50E+01	9.59E+08																					
L	66.94839778	-2.63E+00	9.59E+08																					
L	43.37184172	-1.47E+01	9.59E+08																					
L	24.88563446	-1.15E+01	9.59E+08																					
L	21.57946242	9.42E-01	9.59E+08																					
L	42.88839534	-1.07E+01	9.59E+08																					
L	32.67138908	-1.08E+01	9.59E+08																					
L	18.29829906	-9.02E+00	9.59E+08																					
L	14.73106458	-8.08E+00	9.59E+08																					
L	47.17127618	-1.65E+00	9.59E+08																					
L	33.33552837	-1.07E+01	9.59E+08																					
L	62.14085938	-2.71E+00	9.59E+08																					
L	56.78331752	-4.97E+00	9.59E+08																					
L	27.46251987	-9.32E+00	9.59E+08																					
L	12.69420538	-8.72E+00	9.59E+08																					
L	56.78649684	-1.24E+00	9.59E+08																					
L	28.47676517	-1.06E+01	9.59E+08																					
L	19.65710475	-8.95E+00	9.59E+08																					
L	21.21391893	-1.03E+01	9.59E+08																					
